DATA;COD_RCA;COD_TELEVENDA;VALOR_MARCAS_EXCLUSIVAS;ORIGEMPEDIDO
2026-07-01;2488;672;60,7;TELEMARKETING
2026-07-01;2276;8888;355,9;FORÇA DE VENDAS
2026-07-01;2183;8888;364,68;FORÇA DE VENDAS
2026-07-01;571;2845;621,78;TELEMARKETING
2026-07-01;1102;13148;173,94;TELEMARKETING
2026-07-01;1690;8888;185,96;E-COMMERCE
2026-07-01;2330;1954;1797,35;TELEMARKETING
2026-07-01;781;1139;399,2;TELEMARKETING
2026-07-01;2659;2184;3796,96;TELEMARKETING
2026-07-01;2580;3449;905,97;TELEMARKETING
2026-07-01;2183;8888;1367,48;PEDIDO ELETRÔNICO
2026-07-01;2571;8888;142,75;FORÇA DE VENDAS
2026-07-01;2663;2184;1116,8;TELEMARKETING
2026-07-01;1064;8888;255,92;E-COMMERCE
2026-07-01;1642;1899;418,8;TELEMARKETING
2026-07-01;530;3403;143,62;TELEMARKETING
2026-07-01;1289;8888;290,4;E-COMMERCE
2026-07-01;2663;1885;734,4;TELEMARKETING
2026-07-01;1340;2845;159,6;TELEMARKETING
2026-07-01;1374;8888;15,99;E-COMMERCE
2026-07-01;2146;8888;285,6;FORÇA DE VENDAS
2026-07-01;89;8888;9553,3;FORÇA DE VENDAS
2026-07-01;1364;8888;48,85;E-COMMERCE
2026-07-01;1756;8888;1759,2;E-COMMERCE
2026-07-01;1102;8888;2163,73;FORÇA DE VENDAS
2026-07-01;571;8888;26979,72;FORÇA DE VENDAS
2026-07-01;1254;8888;40275,28;FORÇA DE VENDAS
2026-07-01;2069;8888;15497,3;FORÇA DE VENDAS
2026-07-01;2081;8888;8323,52;FORÇA DE VENDAS
2026-07-01;2507;8888;11041,32;FORÇA DE VENDAS
2026-07-01;951;8888;21044,18;FORÇA DE VENDAS
2026-07-01;2697;1312;18828,77;TELEMARKETING
2026-07-01;2567;1762;4977,55;TELEMARKETING
2026-07-01;360;8888;9955,53;E-COMMERCE
2026-07-01;1642;8888;17527,42;E-COMMERCE
2026-07-01;2660;8888;2192,4;E-COMMERCE
2026-07-01;2773;8888;10392,85;FORÇA DE VENDAS
2026-07-01;2657;8888;15924,9;FORÇA DE VENDAS
2026-07-01;400;8888;14889,6;FORÇA DE VENDAS
2026-07-01;634;8888;14491,58;FORÇA DE VENDAS
2026-07-01;2375;8888;3151,15;E-COMMERCE
2026-07-01;104;8888;14486,3;FORÇA DE VENDAS
2026-07-01;1372;8888;19492,07;FORÇA DE VENDAS
2026-07-01;772;2845;447,3;TELEMARKETING
2026-07-01;802;738;1135,11;TELEMARKETING
2026-07-01;2178;738;3345,87;TELEMARKETING
2026-07-01;2250;27;2674,25;TELEMARKETING
2026-07-01;1298;8888;6806,75;FORÇA DE VENDAS
2026-07-01;2449;8888;9247,28;FORÇA DE VENDAS
2026-07-01;1372;3009;131,6;TELEMARKETING
2026-07-01;2359;8888;808,68;E-COMMERCE
2026-07-01;1304;213;2431,5;TELEMARKETING
2026-07-01;1956;8888;2915,78;E-COMMERCE
2026-07-01;132;691;982,75;TELEMARKETING
2026-07-01;2769;977;13273,16;TELEMARKETING
2026-07-01;1642;8888;21063,31;FORÇA DE VENDAS
2026-07-01;675;8888;3607,64;FORÇA DE VENDAS
2026-07-01;1996;13148;479,84;TELEMARKETING
2026-07-01;818;8888;45692,37;FORÇA DE VENDAS
2026-07-01;1254;3179;20,7;TELEMARKETING
2026-07-01;1384;8888;580,35;E-COMMERCE
2026-07-01;2223;2494;89,88;TELEMARKETING
2026-07-01;1075;8888;34612,5;FORÇA DE VENDAS
2026-07-01;2245;8888;5144,9;FORÇA DE VENDAS
2026-07-01;1937;8888;1342,74;E-COMMERCE
2026-07-01;610;8888;10222,08;E-COMMERCE
2026-07-01;1308;8888;26240,47;FORÇA DE VENDAS
2026-07-01;1873;8888;14499,98;FORÇA DE VENDAS
2026-07-01;2392;1762;4840,13;TELEMARKETING
2026-07-01;2082;1762;9130,8;TELEMARKETING
2026-07-01;1020;8888;18406,95;FORÇA DE VENDAS
2026-07-01;2325;8888;7916,96;FORÇA DE VENDAS
2026-07-01;1642;2184;1071,93;TELEMARKETING
2026-07-01;1450;8888;41025,37;FORÇA DE VENDAS
2026-07-01;2790;1953;8834,56;TELEMARKETING
2026-07-01;2392;8888;2001,57;FORÇA DE VENDAS
2026-07-01;2680;8888;13393,86;FORÇA DE VENDAS
2026-07-01;2362;8888;8361,65;FORÇA DE VENDAS
2026-07-01;2599;8888;12280,0;FORÇA DE VENDAS
2026-07-01;1996;8888;1157,41;E-COMMERCE
2026-07-01;2442;738;8603,79;TELEMARKETING
2026-07-01;949;1258;130,25;TELEMARKETING
2026-07-01;42;8888;722,01;E-COMMERCE
2026-07-01;2421;8888;6946,59;FORÇA DE VENDAS
2026-07-01;452;8888;40567,42;FORÇA DE VENDAS
2026-07-01;2655;519;2527,6;TELEMARKETING
2026-07-01;1381;8888;37389,94;FORÇA DE VENDAS
2026-07-01;326;1214;6,99;TELEMARKETING
2026-07-01;941;3449;913,38;TELEMARKETING
2026-07-01;1478;8888;202,71;E-COMMERCE
2026-07-01;1137;8888;26039,93;FORÇA DE VENDAS
2026-07-01;1064;27;1598,61;TELEMARKETING
2026-07-01;2793;8888;5444,32;E-COMMERCE
2026-07-01;1585;1778;527,73;TELEMARKETING
2026-07-01;2631;2853;13323,3;TELEMARKETING
2026-07-01;2197;8888;20382,38;FORÇA DE VENDAS
2026-07-01;2726;8888;525,23;E-COMMERCE
2026-07-01;2686;8888;4376,06;FORÇA DE VENDAS
2026-07-01;636;8888;7691,6;FORÇA DE VENDAS
2026-07-01;2709;8888;8609,23;FORÇA DE VENDAS
2026-07-01;2698;8888;410,42;E-COMMERCE
2026-07-01;2375;1885;752,0;TELEMARKETING
2026-07-01;1299;2522;9252,2;TELEMARKETING
2026-07-01;2792;874;2139,14;TELEMARKETING
2026-07-01;1308;1312;4764,75;TELEMARKETING
2026-07-01;2392;8888;427,43;E-COMMERCE
2026-07-01;1653;8888;4908,31;FORÇA DE VENDAS
2026-07-01;2790;8888;3389,8;FORÇA DE VENDAS
2026-07-01;2753;8888;1138,04;FORÇA DE VENDAS
2026-07-01;2667;8888;247,92;FORÇA DE VENDAS
2026-07-01;2797;8888;643,39;E-COMMERCE
2026-07-01;2799;1312;4377,05;TELEMARKETING
2026-07-01;477;58;923,75;TELEMARKETING
2026-07-01;525;1087;7467,38;TELEMARKETING
2026-07-01;2730;672;123,96;TELEMARKETING
2026-07-01;1907;2727;739,87;TELEMARKETING
2026-07-01;2790;2853;339,88;TELEMARKETING
2026-07-01;1344;2845;394,8;TELEMARKETING
2026-07-01;1907;1778;396,05;TELEMARKETING
2026-07-01;2735;8888;603,82;FORÇA DE VENDAS
2026-07-01;663;841;544,6;TELEMARKETING
2026-07-01;2363;213;234,8;TELEMARKETING
2026-07-01;2789;8888;330,9;E-COMMERCE
2026-07-01;634;8888;24563,2;E-COMMERCE
2026-07-01;1117;8888;1085,86;E-COMMERCE
2026-07-01;1108;874;6182,33;TELEMARKETING
2026-07-01;609;8888;32225,39;FORÇA DE VENDAS
2026-07-01;2686;1929;4748,8;TELEMARKETING
2026-07-01;947;8888;7569,09;PEDIDO ELETRÔNICO
2026-07-01;2698;874;12547,0;TELEMARKETING
2026-07-01;2510;1762;6804,76;TELEMARKETING
2026-07-01;636;2571;5720,99;TELEMARKETING
2026-07-01;1890;2853;4448,84;TELEMARKETING
2026-07-01;353;3179;4938,94;TELEMARKETING
2026-07-01;767;8888;9115,28;FORÇA DE VENDAS
2026-07-01;1137;2220;8947,65;TELEMARKETING
2026-07-01;1873;519;267,2;TELEMARKETING
2026-07-01;619;8888;4108,02;FORÇA DE VENDAS
2026-07-01;2767;8888;2322,89;E-COMMERCE
2026-07-01;2109;8888;3366,11;FORÇA DE VENDAS
2026-07-01;2651;13148;807,4;TELEMARKETING
2026-07-01;424;8888;3577,95;E-COMMERCE
2026-07-01;1632;423;1545,54;TELEMARKETING
2026-07-01;2631;8888;1547,46;E-COMMERCE
2026-07-01;630;8888;735,8;E-COMMERCE
2026-07-01;2621;8888;247,92;FORÇA DE VENDAS
2026-07-01;2804;519;267,2;TELEMARKETING
2026-07-01;2652;8888;3587,34;FORÇA DE VENDAS
2026-07-01;2767;1898;1137,29;TELEMARKETING
2026-07-01;1956;672;3911,77;TELEMARKETING
2026-07-01;2621;8888;267,2;E-COMMERCE
2026-07-01;1137;8888;3568,11;E-COMMERCE
2026-07-01;1308;2220;1299,84;TELEMARKETING
2026-07-01;2421;3009;1597,6;TELEMARKETING
2026-07-01;2777;672;508,76;TELEMARKETING
2026-07-01;2413;3442;383,23;TELEMARKETING
2026-07-01;2064;8888;-272,13;FORÇA DE VENDAS
2026-07-01;438;8888;4193,3;FORÇA DE VENDAS
2026-07-01;636;1281;130,15;TELEMARKETING
2026-07-01;2651;8888;712,61;FORÇA DE VENDAS
2026-07-01;2333;8888;59,75;E-COMMERCE
2026-07-01;2365;8888;-399,2;FORÇA DE VENDAS
2026-07-01;2223;3465;161,59;TELEMARKETING
2026-07-01;326;38;108,6;TELEMARKETING
2026-07-01;451;8888;78,37;E-COMMERCE
2026-07-01;2258;8888;616,7;FORÇA DE VENDAS
2026-07-01;1539;1885;401,2;TELEMARKETING
2026-07-01;2081;738;227,6;TELEMARKETING
2026-07-01;1876;1929;479,92;TELEMARKETING
2026-07-01;1327;8888;113,8;E-COMMERCE
2026-07-01;2709;8888;115,96;E-COMMERCE
2026-07-01;351;8888;247,86;E-COMMERCE
2026-07-01;483;841;183,32;TELEMARKETING
2026-07-01;2737;1899;457,52;TELEMARKETING
2026-07-01;2706;1953;1197,58;TELEMARKETING
2026-07-01;2714;8888;917,29;FORÇA DE VENDAS
2026-07-01;326;3009;145,8;TELEMARKETING
2026-07-01;1116;8888;163,29;E-COMMERCE
2026-07-01;138;13148;47,87;TELEMARKETING
2026-07-01;1834;8888;2009,54;FORÇA DE VENDAS
2026-07-01;2333;8888;1798,36;FORÇA DE VENDAS
2026-07-01;325;1139;213,6;TELEMARKETING
2026-07-01;2488;1087;29,7;TELEMARKETING
2026-07-01;2768;1312;339,84;TELEMARKETING
2026-07-01;2655;1885;611,88;TELEMARKETING
2026-07-01;1108;1312;117,39;TELEMARKETING
2026-07-01;1102;8888;272,16;E-COMMERCE
2026-07-01;595;691;2102,14;TELEMARKETING
2026-07-01;2045;8888;263,92;E-COMMERCE
2026-07-01;1308;1954;339,98;TELEMARKETING
2026-07-01;1063;58;73,89;TELEMARKETING
2026-07-01;353;8888;2659,0;E-COMMERCE
2026-07-01;1983;841;322,98;TELEMARKETING
2026-07-01;1465;3403;321,78;TELEMARKETING
2026-07-01;2810;8888;11948,4;FORÇA DE VENDAS
2026-07-01;2279;8888;3523,27;FORÇA DE VENDAS
2026-07-01;2146;1133;94,84;TELEMARKETING
2026-07-01;2648;8888;37,67;E-COMMERCE
2026-07-01;2190;691;3027,93;TELEMARKETING
2026-07-01;1344;8888;61,9;E-COMMERCE
2026-07-01;2433;213;369,76;TELEMARKETING
2026-07-01;2571;1954;134,2;TELEMARKETING
2026-07-01;1344;213;289,72;TELEMARKETING
2026-07-01;483;8888;2182,53;E-COMMERCE
2026-07-01;2211;1954;251,79;TELEMARKETING
2026-07-01;2657;8888;1630,95;E-COMMERCE
2026-07-01;854;8888;263,6;E-COMMERCE
2026-07-01;1374;2845;613,74;TELEMARKETING
2026-07-01;1142;8888;1801,68;E-COMMERCE
2026-07-01;816;3009;2098,92;TELEMARKETING
2026-07-01;477;805;136,84;TELEMARKETING
2026-07-01;2541;8888;32,9;E-COMMERCE
2026-07-01;663;8888;1960,84;E-COMMERCE
2026-07-01;2279;8888;538,96;E-COMMERCE
2026-07-01;2448;3009;95,94;TELEMARKETING
2026-07-01;1642;1884;115,07;TELEMARKETING
2026-07-01;1937;675;335,88;TELEMARKETING
2026-07-01;781;805;750,4;TELEMARKETING
2026-07-01;2798;8888;183,92;E-COMMERCE
2026-07-01;2576;2220;352,25;TELEMARKETING
2026-07-01;2107;874;109,02;TELEMARKETING
2026-07-01;325;1898;234,72;TELEMARKETING
2026-07-01;953;8888;490,16;E-COMMERCE
2026-07-01;477;8888;6006,19;FORÇA DE VENDAS
2026-07-01;2250;8888;15561,09;FORÇA DE VENDAS
2026-07-01;1063;8888;9181,79;FORÇA DE VENDAS
2026-07-01;2249;2727;2427,11;TELEMARKETING
2026-07-01;2190;8888;28664,12;FORÇA DE VENDAS
2026-07-01;2082;8888;14889,68;FORÇA DE VENDAS
2026-07-01;2118;8888;87633,67;FORÇA DE VENDAS
2026-07-01;2394;8888;14040,36;FORÇA DE VENDAS
2026-07-01;1142;8888;86444,46;FORÇA DE VENDAS
2026-07-01;890;1533;6719,24;TELEMARKETING
2026-07-01;2413;8888;37150,59;FORÇA DE VENDAS
2026-07-01;2768;8888;45973,64;FORÇA DE VENDAS
2026-07-01;2613;8888;1932,86;E-COMMERCE
2026-07-01;2655;8888;215,64;E-COMMERCE
2026-07-01;2402;2727;928,08;TELEMARKETING
2026-07-01;2114;1954;7944,11;TELEMARKETING
2026-07-01;1374;8888;17274,74;FORÇA DE VENDAS
2026-07-01;2684;8888;262,43;E-COMMERCE
2026-07-01;595;8888;38780,33;FORÇA DE VENDAS
2026-07-01;2737;8888;633,34;FORÇA DE VENDAS
2026-07-01;2440;8888;6609,48;FORÇA DE VENDAS
2026-07-01;2163;8888;9885,31;FORÇA DE VENDAS
2026-07-01;2431;8888;6918,66;FORÇA DE VENDAS
2026-07-01;2452;8888;8999,37;FORÇA DE VENDAS
2026-07-01;664;8888;3553,85;FORÇA DE VENDAS
2026-07-01;664;8888;1219,99;E-COMMERCE
2026-07-01;1064;8888;13158,56;FORÇA DE VENDAS
2026-07-01;2359;8888;14301,15;FORÇA DE VENDAS
2026-07-01;2687;1929;62,7;TELEMARKETING
2026-07-01;2082;1778;171,6;TELEMARKETING
2026-07-01;2730;3179;77,7;TELEMARKETING
2026-07-01;1299;27;22882,69;TELEMARKETING
2026-07-01;1075;805;1467,25;TELEMARKETING
2026-07-01;2089;1533;8726,31;TELEMARKETING
2026-07-01;2697;8888;16355,84;FORÇA DE VENDAS
2026-07-01;2085;1778;5749,6;TELEMARKETING
2026-07-01;1007;8888;17955,68;FORÇA DE VENDAS
2026-07-01;2613;8888;23452,75;FORÇA DE VENDAS
2026-07-01;2568;8888;10130,34;FORÇA DE VENDAS
2026-07-01;2698;8888;16701,3;FORÇA DE VENDAS
2026-07-01;2568;2727;4208,41;TELEMARKETING
2026-07-01;2765;8888;602,66;E-COMMERCE
2026-07-01;2325;1778;1617,98;TELEMARKETING
2026-07-01;325;8888;1298,14;E-COMMERCE
2026-07-01;854;8888;21244,84;FORÇA DE VENDAS
2026-07-01;1384;8888;52417,31;FORÇA DE VENDAS
2026-07-01;415;8888;71359,19;FORÇA DE VENDAS
2026-07-01;2000;1953;2578,26;TELEMARKETING
2026-07-01;2448;8888;8753,25;FORÇA DE VENDAS
2026-07-01;522;8888;5846,56;FORÇA DE VENDAS
2026-07-01;2124;8888;9494,83;FORÇA DE VENDAS
2026-07-01;2442;8888;2782,41;FORÇA DE VENDAS
2026-07-01;483;8888;9891,35;FORÇA DE VENDAS
2026-07-01;2768;874;12656,45;TELEMARKETING
2026-07-01;1380;8888;4442,72;FORÇA DE VENDAS
2026-07-01;1873;8888;5361,85;E-COMMERCE
2026-07-01;580;8888;5190,23;FORÇA DE VENDAS
2026-07-01;1289;1929;2769,91;TELEMARKETING
2026-07-01;2686;8888;2015,48;E-COMMERCE
2026-07-01;441;8888;8783,33;FORÇA DE VENDAS
2026-07-01;2648;1087;5145,8;TELEMARKETING
2026-07-01;2308;8888;8321,47;FORÇA DE VENDAS
2026-07-01;2567;1778;1610,08;TELEMARKETING
2026-07-01;1632;8888;6461,81;FORÇA DE VENDAS
2026-07-01;363;8888;11001,25;FORÇA DE VENDAS
2026-07-01;2660;8888;6422,24;FORÇA DE VENDAS
2026-07-01;2750;1899;267,2;TELEMARKETING
2026-07-01;2635;8888;1200,22;FORÇA DE VENDAS
2026-07-01;2528;3179;1555,72;TELEMARKETING
2026-07-01;2674;8888;648,18;E-COMMERCE
2026-07-01;285;58;675,27;TELEMARKETING
2026-07-01;619;8888;565,67;E-COMMERCE
2026-07-01;2431;738;1713,15;TELEMARKETING
2026-07-01;2433;2845;578,74;TELEMARKETING
2026-07-01;2045;3449;34546,1;TELEMARKETING
2026-07-01;429;1281;1744,88;TELEMARKETING
2026-07-01;1075;8888;13908,41;E-COMMERCE
2026-07-01;2568;8888;826,15;E-COMMERCE
2026-07-01;40;8888;320,3;E-COMMERCE
2026-07-01;1466;8888;41329,44;FORÇA DE VENDAS
2026-07-01;131;27;935,71;TELEMARKETING
2026-07-01;2045;1953;19813,66;TELEMARKETING
2026-07-01;2245;8888;6366,0;E-COMMERCE
2026-07-01;2667;2853;6660,14;TELEMARKETING
2026-07-01;767;1087;1999,36;TELEMARKETING
2026-07-01;2251;8888;693,6;E-COMMERCE
2026-07-01;2810;672;1756,66;TELEMARKETING
2026-07-01;2660;423;1201,74;TELEMARKETING
2026-07-01;2726;1087;1951,52;TELEMARKETING
2026-07-01;2768;1954;511,76;TELEMARKETING
2026-07-01;1381;213;346,8;TELEMARKETING
2026-07-01;1381;3009;231,2;TELEMARKETING
2026-07-01;2488;3449;244,05;TELEMARKETING
2026-07-01;703;8888;1699,37;E-COMMERCE
2026-07-01;1907;3442;4128,96;TELEMARKETING
2026-07-01;358;8888;10689,42;FORÇA DE VENDAS
2026-07-01;535;2220;454,63;TELEMARKETING
2026-07-01;360;8888;30821,9;FORÇA DE VENDAS
2026-07-01;2107;1954;5148,42;TELEMARKETING
2026-07-01;2491;1312;5485,25;TELEMARKETING
2026-07-01;2510;8888;105482,07;FORÇA DE VENDAS
2026-07-01;609;8888;1125,06;E-COMMERCE
2026-07-01;2635;8888;588,24;E-COMMERCE
2026-07-01;525;8888;20243,7;FORÇA DE VENDAS
2026-07-01;2197;423;27160,82;TELEMARKETING
2026-07-01;353;8888;22666,78;FORÇA DE VENDAS
2026-07-01;2789;8888;12253,65;FORÇA DE VENDAS
2026-07-01;2783;8888;267,2;E-COMMERCE
2026-07-01;1293;8888;2236,34;E-COMMERCE
2026-07-01;285;8888;1562,29;E-COMMERCE
2026-07-01;535;8888;813,37;E-COMMERCE
2026-07-01;535;8888;6184,25;FORÇA DE VENDAS
2026-07-01;400;8888;872,03;E-COMMERCE
2026-07-01;2745;1883;253,58;TELEMARKETING
2026-07-01;1317;3179;7916,82;TELEMARKETING
2026-07-01;1340;8888;645,74;E-COMMERCE
2026-07-01;415;738;418,8;TELEMARKETING
2026-07-01;2507;874;1413,82;TELEMARKETING
2026-07-01;2726;1929;1103,76;TELEMARKETING
2026-07-01;2648;8888;2706,8;FORÇA DE VENDAS
2026-07-01;2804;8888;279,69;FORÇA DE VENDAS
2026-07-01;358;8888;1486,87;E-COMMERCE
2026-07-01;360;1312;520,11;TELEMARKETING
2026-07-01;2510;1778;396,97;TELEMARKETING
2026-07-01;1392;2752;145,7;TELEMARKETING
2026-07-01;1254;2853;131,96;TELEMARKETING
2026-07-01;2728;977;559,1;TELEMARKETING
2026-07-01;429;1312;255,8;TELEMARKETING
2026-07-01;6;1533;15799,42;TELEMARKETING
2026-07-01;2727;3179;376,7;TELEMARKETING
2026-07-01;429;8888;6283,53;FORÇA DE VENDAS
2026-07-01;2131;8888;-4751,04;FORÇA DE VENDAS
2026-07-01;2647;8888;707,6;FORÇA DE VENDAS
2026-07-01;325;1098;50,06;TELEMARKETING
2026-07-01;2109;2571;157,0;TELEMARKETING
2026-07-01;2431;8888;502,44;E-COMMERCE
2026-07-01;1907;1762;78,53;TELEMARKETING
2026-07-01;285;805;2451,19;TELEMARKETING
2026-07-01;2442;1533;609,0;TELEMARKETING
2026-07-01;2449;841;138,32;TELEMARKETING
2026-07-01;2786;1885;279,84;TELEMARKETING
2026-07-01;2714;519;17066,01;TELEMARKETING
2026-07-01;1317;8888;150,8;E-COMMERCE
2026-07-01;2655;8888;1522,76;FORÇA DE VENDAS
2026-07-01;1808;8888;53,8;E-COMMERCE
2026-07-01;2795;3389;91,8;TELEMARKETING
2026-07-01;2365;3467;106,73;TELEMARKETING
2026-07-01;2631;1953;323,88;TELEMARKETING
2026-07-01;2735;1899;978,0;TELEMARKETING
2026-07-01;2566;519;407,92;TELEMARKETING
2026-07-01;716;1883;311,04;TELEMARKETING
2026-07-01;2753;1899;311,04;TELEMARKETING
2026-07-01;2580;8888;623,76;FORÇA DE VENDAS
2026-07-01;2767;2220;339,66;TELEMARKETING
2026-07-01;2753;8888;383,92;E-COMMERCE
2026-07-01;854;1884;1396,0;TELEMARKETING
2026-07-01;2793;977;3027,88;TELEMARKETING
2026-07-01;351;738;1372,8;TELEMARKETING
2026-07-01;952;8888;271,35;E-COMMERCE
2026-07-01;2789;1929;756,26;TELEMARKETING
2026-07-01;2601;8888;14254,28;FORÇA DE VENDAS
2026-07-01;2678;1954;968,45;TELEMARKETING
2026-07-01;2651;58;286,65;TELEMARKETING
2026-07-01;636;1898;130,04;TELEMARKETING
2026-07-01;535;2571;1588,23;TELEMARKETING
2026-07-01;634;691;945,2;TELEMARKETING
2026-07-01;326;213;879,1;TELEMARKETING
2026-07-01;1293;8888;12466,12;FORÇA DE VENDAS
2026-07-01;1450;8888;4645,41;E-COMMERCE
2026-07-01;1259;8888;484,3;FORÇA DE VENDAS
2026-07-01;2250;8888;1592,51;E-COMMERCE
2026-07-01;951;8888;1853,56;E-COMMERCE
2026-07-01;2655;2184;511,2;TELEMARKETING
2026-07-01;2652;1883;3685,64;TELEMARKETING
2026-07-01;2765;1883;1805,59;TELEMARKETING
2026-07-01;2786;1883;853,25;TELEMARKETING
2026-07-01;2735;8888;1405,18;E-COMMERCE
2026-07-01;1278;8888;474,75;E-COMMERCE
2026-07-01;451;3403;344,49;TELEMARKETING
2026-07-01;2449;8888;114,9;E-COMMERCE
2026-07-01;452;213;405,65;TELEMARKETING
2026-07-01;2133;8888;393,39;E-COMMERCE
2026-07-01;1499;8888;179,1;FORÇA DE VENDAS
2026-07-01;2574;8888;7312,2;FORÇA DE VENDAS
2026-07-01;2787;8888;89,1;FORÇA DE VENDAS
2026-07-01;1137;1898;156,82;TELEMARKETING
2026-07-01;1632;8888;319,76;E-COMMERCE
2026-07-01;2660;672;1039,2;TELEMARKETING
2026-07-01;2652;519;959,8;TELEMARKETING
2026-07-01;2621;1883;4307,2;TELEMARKETING
2026-07-01;2183;2494;408,08;TELEMARKETING
2026-07-01;2496;8888;430,96;FORÇA DE VENDAS
2026-07-01;2472;8888;6,9;E-COMMERCE
2026-07-01;2735;1885;175,6;TELEMARKETING
2026-07-01;2145;8888;87,15;FORÇA DE VENDAS
2026-07-01;58;675;125,15;TELEMARKETING
2026-07-01;2574;2661;79,76;TELEMARKETING
2026-07-01;451;8888;13692,49;FORÇA DE VENDAS
2026-07-01;663;8888;13271,52;FORÇA DE VENDAS
2026-07-01;1116;8888;1518,95;FORÇA DE VENDAS
2026-07-01;2362;3009;309,01;TELEMARKETING
2026-07-01;1142;1762;1863,7;TELEMARKETING
2026-07-01;890;8888;3672,6;E-COMMERCE
2026-07-01;2680;874;1666,48;TELEMARKETING
2026-07-01;2705;1762;8225,51;TELEMARKETING
2026-07-01;2787;1312;41,43;TELEMARKETING
2026-07-01;818;519;4938,41;TELEMARKETING
2026-07-01;2490;1884;3892,49;TELEMARKETING
2026-07-01;2799;8888;4021,48;FORÇA DE VENDAS
2026-07-01;816;8888;28844,84;FORÇA DE VENDAS
2026-07-01;2571;1312;6771,04;TELEMARKETING
2026-07-01;33;8888;21041,74;FORÇA DE VENDAS
2026-07-01;20;2845;363,18;TELEMARKETING
2026-07-01;1996;8888;13327,59;FORÇA DE VENDAS
2026-07-01;2661;2845;2881,78;TELEMARKETING
2026-07-01;772;8888;59656,66;FORÇA DE VENDAS
2026-07-01;326;8888;4706,93;E-COMMERCE
2026-07-01;522;8888;6,99;E-COMMERCE
2026-07-01;890;8888;49295,95;FORÇA DE VENDAS
2026-07-01;2687;8888;469,71;E-COMMERCE
2026-07-01;89;1533;1355,05;TELEMARKETING
2026-07-01;415;8888;505,2;E-COMMERCE
2026-07-01;953;58;616,45;TELEMARKETING
2026-07-01;2492;8888;1537,1;FORÇA DE VENDAS
2026-07-01;2333;2494;68,7;TELEMARKETING
2026-07-01;2647;2494;59,8;TELEMARKETING
2026-07-01;1108;1954;339,73;TELEMARKETING
2026-07-01;2667;3449;199,96;TELEMARKETING
2026-07-01;27;738;375,2;TELEMARKETING
2026-07-01;1381;8888;175,92;E-COMMERCE
